"id","year","side_b","adm_1","longitude","latitude","event_clarity","date_prec","where_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","best","x","y","event_duration","days_since_start","intertimes","id_nearest_pow","dist_nearest_pow","id_nearest_gov","dist_nearest_gov","id_nearest_chp","dist_nearest_chp","id_hebcal","days_from_nearest_heb_cal","days_from_nearest_heb_cal_signed","id_isl_cal","days_from_nearest_isl_cal","days_from_nearest_isl_cal_signed"
176557,1993,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,"1993-12-24","1993-12-24",1,0,0,0,1,2362.73531080752,3656.18507734087,0,1628,10,1663,0.574946608130176,247,0.753914884189726,165,6.52533664619978,180,9,9,91,11,11
178537,1994,"Hamas","Gaza Strip",34.446616,31.534912,1,1,1,"1994-01-03","1994-01-03",0,1,0,1,2,2362.02461831385,3658.20041125035,0,1638,10,886,0.132900260600309,289,1.76056392871988,165,7.82997806201001,180,19,19,92,6,-6
178536,1994,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,"1994-01-03","1994-01-03",0,1,0,0,1,2365.77552033348,3657.98710283498,0,1638,0,892,0.143143647500438,248,1.63496129053965,33,7.22140276317032,180,19,19,92,6,-6
178611,1994,"PIJ","Jerusalem district",35.216667,31.783333,1,1,1,"1994-01-06","1994-01-06",0,1,0,0,1,2431.61006645272,3700.65723588875,0,1641,3,1144,0.16859583726955,134,6.97210162072952,20,5.25480605283019,180,22,22,92,3,-3
178540,1994,"Hamas","Gaza Strip",34.544839,31.5582,1,1,1,"1994-01-14","1994-01-14",0,1,0,0,1,2371.09652893741,3662.61918452828,0,1649,8,873,2.06968482567981,361,8.3420899824805,34,2.70902441706994,180,30,30,93,2,2
178538,1994,"Hamas","West Bank",35.093796,31.529349,1,1,1,"1994-01-14","1994-01-14",0,4,0,0,4,2425.21384684978,3669.42861110931,0,1649,0,228,0.275025952079886,360,0.818432111810125,102,1.82096974108981,180,30,30,93,2,2
178607,1994,"Fatah","Gaza Strip",34.243439,31.296999,1,1,1,"1994-02-03","1994-02-03",0,1,0,0,1,2347.16642046901,3627.5264872427,0,1669,20,931,3.71678425497976,250,8.16450444846987,166,36.9852607596699,181,21,-21,94,8,-8
178541,1994,"Hamas","West Bank",35.195547,31.902561,1,1,1,"1994-02-13","1994-02-13",1,0,0,0,1,2426.91868236405,3713.82911784581,0,1679,10,622,0.101340092309783,271,0.426476232460573,91,5.27908276621929,181,11,-11,94,2,2
178542,1994,"Hamas","West Bank",35.265833,31.7625,1,1,1,"1994-02-24","1994-02-24",0,1,0,0,1,2436.85203480144,3699.2127878994,0,1690,11,613,0.0748496967898973,123,1.67148148897013,118,4.58975957706025,181,0,0,94,13,13
178543,1994,"Hamas","Gaza Strip",34.544839,31.5582,1,1,1,"1994-03-08","1994-03-08",0,1,0,1,2,2371.09804019085,3662.62069578172,0,1702,12,873,2.07270733255973,361,8.34208998248005,34,2.71204692394986,182,11,11,95,4,-4
178605,1994,"PFLP","Gaza Strip",34.494541,31.53639,1,1,1,"1994-03-15","1994-03-15",0,1,0,0,1,2366.65937639139,3659.23087573014,0,1709,7,1182,0.526586623840103,248,2.8082744847502,33,5.09377381010017,183,11,-11,96,2,2
178544,1994,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,"1994-03-17","1994-03-17",0,1,0,1,2,2352.00411045735,3633.97838310583,0,1711,2,945,0.685187905420207,250,3.12508140299997,166,25.6956749082001,183,9,-9,96,4,4
178545,1994,"Hamas","West Bank",35.093796,31.529349,1,1,1,"1994-03-23","1994-03-23",0,4,1,0,5,2425.21323647791,3669.42800073744,0,1717,6,228,0.273805208339581,360,0.818432111810125,102,1.82096974108981,183,3,-3,96,10,10
178618,1994,"Fatah","Gaza Strip",34.494541,31.53639,1,1,1,"1994-03-28","1994-03-28",0,6,0,0,6,2366.65968301772,3659.23118235647,0,1722,5,1182,0.527199876500163,248,2.80888773741026,33,5.09316055744011,185,0,0,97,14,-14
178539,1994,"Hamas","Gaza Strip",34.544839,31.5582,1,1,1,"1994-04-09","1994-04-09",0,1,0,0,1,2371.09793005807,3662.62058564894,0,1734,12,873,2.07248706699966,361,8.3420899824805,34,2.71182665838978,190,7,7,97,2,-2
178546,1994,"Hamas","Gaza Strip",34.544839,31.5582,1,1,2,"1994-05-20","1994-05-20",2,0,0,0,2,2371.09693690882,3662.61959249969,0,1775,41,873,2.0705007685001,361,8.34208998248005,34,2.70984035989022,192,4,4,100,0,0
178547,1994,"Hamas","West Bank",35.233367,31.853431,1,1,1,"1994-05-31","1994-05-31",0,2,0,0,2,2431.67772910592,3708.94851455689,0,1786,11,588,0.282759051759967,117,0.337921512860248,5,2.72352195081976,192,15,15,101,9,-9
178548,1994,"Hamas","West Bank",35.219722,31.875833,1,1,1,"1994-07-07","1994-07-07",1,0,0,0,1,2429.85881464355,3711.24383179934,0,1823,37,523,0.567240322609905,152,0.824118844990153,91,5.63392899924975,193,9,-9,102,2,-2
178550,1994,"Hamas","West Bank",35.26362,32.219919,1,1,1,"1994-07-11","1994-07-11",0,2,0,0,2,2426.44633791075,3751.23377410604,0,1827,4,361,0.220672104419918,82,0.272077330119828,167,7.67398691640983,193,5,-5,102,2,2
178551,1994,"Hamas","Gaza Strip",34.243439,31.296999,1,1,2,"1994-07-19","1994-07-19",1,0,0,0,1,2347.16751485067,3627.52758162436,0,1835,8,931,3.71678425497976,250,8.16231568514968,166,36.9830719963497,194,2,2,102,10,10
178552,1994,"Hamas","Jerusalem district",35.216667,31.783333,1,1,1,"1994-08-12","1994-08-12",0,3,0,0,3,2431.60886139391,3700.65603082994,0,1859,24,1144,0.168595837270004,134,6.97210162072997,20,5.25721617045019,195,24,-24,103,4,4
178613,1994,"PIJ","Gaza Strip",34.288056,31.308333,1,1,2,"1994-09-04","1994-09-04",1,0,0,0,1,2351.28667736654,3629.60545040083,0,1882,23,1946,1.7844548610301,250,2.40975069548995,166,30.7860407040102,195,1,-1,105,2,-2
178549,1994,"Hamas","Gaza Strip",34.275,31.356667,1,1,1,"1994-09-25","1994-09-25",0,1,0,0,1,2349.01432954564,3634.86961552127,0,1903,21,1526,2.07574588380976,250,5.12676224585039,166,27.7942234044699,206,0,0,106,10,-10
178553,1994,"Hamas","West Bank",35.093796,31.529349,1,1,1,"1994-09-30","1994-09-30",0,1,0,0,1,2425.21451785492,3669.42928211445,0,1908,5,228,0.276367962359473,360,0.818432111810125,102,1.82096974108981,208,3,3,106,5,-5
178554,1994,"Hamas","Jerusalem district",35.216667,31.783333,1,1,1,"1994-10-10","1994-10-10",0,2,0,0,2,2431.60609681042,3700.65326624645,0,1918,10,1144,0.16859583726955,134,6.97210162072952,20,5.26274533743026,208,13,13,106,5,5
178555,1994,"Hamas","West Bank",35.200833,31.851667,1,1,1,"1994-10-14","1994-10-14",2,3,0,0,5,2428.55734009371,3708.13484181332,0,1922,4,432,0.536912354629749,165,0.534645905399884,26,2.63754500872028,208,17,17,106,9,9
178614,1994,"PIJ","Gaza Strip",34.413322,31.482192,1,1,2,"1994-11-11","1994-11-11",3,1,0,0,4,2359.88651734373,3651.60814030858,0,1950,28,1518,1.92856161979989,275,4.34068652853011,166,2.07166183174968,209,16,-16,108,4,-4
178556,1994,"Hamas","Gaza Strip",34.413322,31.482192,1,1,2,"1994-11-19","1994-11-19",1,0,0,0,1,2359.88695774345,3651.6085807083,0,1958,8,1518,1.92944241923988,275,4.33980572909013,166,2.07166183174968,209,8,-8,108,4,4
178558,1994,"Hamas","West Bank",35.300857,32.459433,1,1,1,"1994-11-23","1994-11-23",0,2,0,0,2,2424.65341234986,3779.19001902024,0,1962,4,866,0.149533610219805,245,1.1241316564201,101,28.2004893574299,209,4,-4,108,8,8
178559,1994,"Hamas","Northern district",35.289202,32.609067,1,1,1,"1994-11-30","1994-11-30",1,0,0,0,1,2420.14559138727,3795.98257295804,0,1969,7,1264,8.93018978101009,296,11.1075311905201,104,48.5912419699503,212,0,0,109,3,-3
178560,1994,"Hamas","West Bank",35.460325,31.857142,1,1,2,"1994-12-22","1994-12-22",0,0,0,0,0,2453.6564584495,3713.69273870615,0,1991,22,681,0.611856532990259,306,0.210467998219883,162,11.1995723546102,216,18,18,110,7,-7
178668,1995,"PNA","Gaza Strip",34.535787,31.535298,1,1,2,"1995-01-02","1995-01-02",0,3,0,0,3,2370.69932223402,3659.85175879585,0,2002,11,1521,0.764092155519847,361,5.97187095343997,32,2.39899176324025,216,29,29,111,1,1
178676,1995,"PFLP","West Bank",35.066944,31.869167,1,1,2,"1995-01-04","1995-01-04",0,4,0,0,4,2415.16604902807,3707.60851593967,0,2004,2,593,0.194529967250219,155,4.28468413780047,23,5.58724425878063,216,31,31,111,3,3
178654,1995,"PIJ","Central district",34.866667,31.933333,1,1,2,"1995-01-22","1995-01-22",18,2,1,2,23,2394.327205806,3711.17388689435,0,2022,18,1239,0.73719850858015,282,10.3623162055701,70,18.4915120737896,216,49,49,111,21,21
178655,1995,"PIJ","Gaza Strip",34.36,31.401389,1,1,1,"1995-04-09","1995-04-09",7,1,1,0,9,2356.37647313133,3641.46784291155,0,2099,77,926,1.71096928230008,249,3.49368944689013,166,13.8338524285,219,5,-5,114,21,-21
178669,1995,"Hamas","West Bank",35.093796,31.529349,1,1,1,"1995-04-16","1995-04-16",0,3,0,0,3,2425.21434281935,3669.42910707888,0,2106,7,228,0.276017891219453,360,0.818432111810125,102,1.82096974108981,221,0,0,114,14,-14
178670,1995,"Hamas","West Bank",35.093796,31.529349,1,1,1,"1995-06-02","1995-06-02",0,1,0,0,1,2425.21202157684,3669.42678583637,0,2153,47,228,0.271375406199695,360,0.818432111810125,102,1.82096974108981,227,1,-1,118,3,3
178684,1995,"Fatah","Gaza Strip",34.243439,31.296999,1,1,2,"1995-06-14","1995-06-14",0,1,0,2,3,2347.16900740755,3627.52907418124,0,2165,12,931,3.71678425497976,250,8.15933057139,166,36.9800868825901,228,10,10,119,14,-14
178658,1995,"PIJ","Gaza Strip",34.446616,31.534912,1,1,1,"1995-06-22","1995-06-22",0,0,0,0,0,2362.02415218432,3658.19994512081,0,2173,8,886,0.132900260610313,289,1.76149618779027,165,7.82904580293962,228,18,18,119,6,-6
178672,1995,"Hamas","West Bank",35.093796,31.529349,1,1,1,"1995-06-29","1995-06-29",0,1,0,0,1,2425.21332236914,3669.42808662867,0,2180,7,228,0.273976990799383,360,0.818432111810125,102,1.82096974108981,228,25,25,119,1,1
178673,1995,"Hamas","West Bank",35.093796,31.529349,1,1,1,"1995-08-25","1995-08-25",0,2,0,0,2,2425.21442852982,3669.42919278935,0,2237,57,228,0.276189312159659,360,0.818432111810125,102,1.82096974108981,230,19,19,122,1,-1
178660,1995,"PIJ","Southern district",34.399444,31.374167,1,1,2,"1995-11-02","1995-11-02",0,1,0,0,1,2360.79033932512,3639.07746105596,0,2306,69,1462,4.77677949914005,249,9.86682204316958,165,12.5272511211101,244,17,17,124,9,9
178661,1995,"PIJ","Central district",34.863056,31.821111,1,1,2,"1995-11-02","1995-11-02",0,1,0,0,1,2396.41619826445,3698.34649576336,0,2306,0,1941,1.07060454105022,263,8.54758683018963,75,27.7123565808502,244,17,17,124,9,9
177829,1995,"Hamas","West Bank",34.972671,31.519928,1,1,1,"1995-11-28","1995-11-28",0,1,0,0,1,2413.60457234188,3666.10202997979,0,2332,26,148,0.367135579489968,37,1.30148769621974,100,16.4461560602599,245,19,-19,126,5,5
178674,1995,"Hamas","West Bank",35.093796,31.529349,1,1,1,"1995-12-14","1995-12-14",0,1,0,0,1,2425.21389941531,3669.42866367484,0,2348,16,228,0.275131083139968,360,0.818432111810125,102,1.82096974108981,245,3,-3,127,5,-5
176857,1996,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,"1996-01-05","1996-01-05",0,1,0,0,1,2366.66055547281,3659.23205481156,0,2370,22,1182,0.528944786679858,248,2.81063264758996,33,5.09141564726042,252,12,12,128,14,14
178730,1996,"Hamas","West Bank",35.300857,32.459433,1,1,2,"1996-01-19","1996-01-19",0,3,0,0,3,2424.6548488363,3779.19145550668,0,2384,14,866,0.149533610219805,245,1.1241316564201,101,28.2004893574299,252,26,26,129,1,-1
178731,1996,"Hamas","West Bank",35.300857,32.459433,1,1,1,"1996-01-30","1996-01-30",0,0,0,0,0,2424.65523425897,3779.19184092934,0,2395,11,866,0.149533610209801,245,1.12413165643011,101,28.2004893574199,253,34,-34,129,10,10
178720,1996,"PNA","West Bank",35.195547,31.902561,1,1,1,"1996-09-25","1996-09-25",0,3,1,1,5,2426.91818421573,3713.8286196975,0,2634,239,622,0.101340092319788,271,0.42747252909021,91,5.27808646958965,271,2,2,142,12,12
176613,1996,"PNA","Gaza Strip",34.243439,31.296999,1,1,1,"1996-09-26","1996-09-26",0,3,0,1,4,2347.16850412063,3627.52857089432,0,2635,1,931,3.71678425497976,250,8.16033714522973,166,36.9810934564298,272,1,-1,142,13,13
178721,1996,"PNA","Gaza Strip",34.36,31.401389,1,1,2,"1996-09-26","1996-09-26",1,1,7,0,9,2356.3775163596,3641.46888613982,0,2635,0,926,1.71305573884001,249,3.4916029903502,166,13.8317659719601,272,1,-1,142,13,13
176559,1996,"PNA","Gaza Strip",34.413322,31.482192,1,1,2,"1996-09-26","1996-09-26",2,0,0,0,2,2359.88611728499,3651.60774024984,0,2635,0,1518,1.92776150232021,275,4.3414866460098,166,2.07166183175013,272,1,-1,142,13,13
176603,1996,"PNA","West Bank",35.26362,32.219919,1,1,1,"1996-09-26","1996-09-26",6,0,0,0,6,2426.44661256756,3751.23404876285,0,2635,0,361,0.22012279080036,82,0.27152801650027,167,7.67398691640983,272,1,-1,142,13,13
176549,1996,"PNA","West Bank",35.195547,31.902561,1,1,1,"1996-09-26","1996-09-26",0,0,0,3,3,2426.91873845412,3713.82917393588,0,2635,0,622,0.101340092309783,271,0.426364052319968,91,5.27919494635989,272,1,-1,142,13,13
178723,1996,"PNA","Gaza Strip",34.243439,31.296999,1,1,1,"1996-09-27","1996-09-27",1,0,0,1,2,2347.16934115914,3627.52940793283,0,2636,1,931,3.71678425497976,250,8.15866306820999,166,36.97941937941,272,0,0,142,14,14
178722,1996,"PNA","West Bank",35.028628,32.310367,1,1,1,"1996-09-27","1996-09-27",2,0,0,1,3,2401.72444601984,3757.07295143636,0,2636,0,1139,0.0842232888398939,204,0.482158114749836,6,14.9342675222802,272,0,0,142,14,14
178732,1996,"Hamas","West Bank",35.280881,32.409553,1,1,1,"1996-11-16","1996-11-16",0,0,0,0,0,2423.85318184743,3773.13575270053,0,2686,50,841,0.0616919552899162,244,7.04271245229984,101,22.9464535401498,281,19,-19,145,1,1
178784,1997,"PIJ","Gaza Strip",34.36,31.401389,1,1,2,"1997-04-01","1997-04-01",0,0,0,0,0,2356.37695782147,3641.46832760169,0,2822,136,926,1.71193866258,249,3.49272006661022,166,13.8328830482201,290,9,9,151,6,-6
178823,1998,"PIJ","Gaza Strip",34.288056,31.308333,1,1,1,"1998-06-09","1998-06-09",0,1,0,0,1,2351.29139995538,3629.61017298967,0,3256,434,1946,1.77500968335016,250,2.40975069548949,166,30.7765955263303,336,9,9,174,14,14
178825,1998,"Hamas","West Bank",35.093796,31.529349,1,1,2,"1998-09-10","1998-09-10",0,2,0,0,2,2425.21325844687,3669.4280227064,0,3349,93,228,0.273849146259636,360,0.818432111810125,102,1.82096974108981,339,10,-10,179,11,-11
178826,1998,"Hamas","Gaza Strip",34.2746,31.35481,1,1,2,"1998-10-29","1998-10-29",1,1,0,0,2,2349.01186909562,3634.64955726693,0,3398,49,1526,1.85814807948964,250,4.90916444153027,166,28.0167421088299,352,17,17,180,9,9
178853,1999,"Hamas","West Bank",34.950267,31.508583,1,1,1,"1999-12-13","1999-12-13",0,2,0,0,2,2411.66540894331,3664.39598183059,0,3808,410,257,0.360173700350515,105,0.308243766870419,100,20.0913676080304,396,3,3,201,5,5
178926,2000,"Hamas","Central district",35.010278,32.266667,1,1,1,"2000-03-02","2000-03-02",0,4,0,0,4,2400.91935587188,3751.75919454168,0,3888,80,798,2.90848805318046,237,3.69831096679036,6,10.2201181731002,397,18,-18,204,5,-5
178857,2000,"PNA","West Bank",35.222549,31.943765,1,1,1,"2000-05-15","2000-05-15",0,1,0,0,1,2428.62693887788,3719.02982591116,0,3962,74,1538,0.118543242669602,125,1.8390966595698,99,7.03150777331985,406,19,19,209,10,10
178927,2000,"Hamas","West Bank",35.267003,32.250678,1,1,1,"2000-08-27","2000-08-27",3,0,0,0,3,2426.08532516371,3754.79907216345,0,4066,104,294,0.198493128550126,86,0.32464874057996,167,11.60029772086,410,17,17,214,3,-3
178860,2000,"PNA","West Bank",34.970631,32.189664,1,1,1,"2000-09-29","2000-09-29",1,0,0,0,1,2398.78547018198,3742.25907131266,0,4099,33,674,0.0394303506800497,177,0.257440093719651,6,2.85388063398022,411,0,0,215,1,1
178859,2000,"PNA","Gaza Strip",34.413322,31.482192,1,1,1,"2000-09-30","2000-09-30",0,0,0,4,4,2359.88718508083,3651.60880804568,0,4100,1,1518,1.9298970939999,275,4.33935105433011,166,2.07166183175013,412,0,0,215,2,2
176437,2000,"PNA","West Bank",35.26362,32.219919,1,1,1,"2000-10-01","2000-10-01",0,1,0,0,1,2426.44716153086,3751.23459772615,0,4101,1,361,0.219024864200492,82,0.270430089900401,167,7.67398691640983,413,0,0,215,3,3
176511,2000,"PNA","West Bank",35.26362,32.219919,1,1,1,"2000-10-01","2000-10-01",1,1,0,0,2,2426.44808475071,3751.23552094601,0,4101,0,361,0.217178424489703,82,0.268583650189612,167,7.67398691641984,413,0,0,215,3,3
178861,2000,"PNA","West Bank",35.195547,31.902561,1,1,1,"2000-10-01","2000-10-01",0,0,1,4,5,2426.91780714335,3713.82824262512,0,4101,0,622,0.101340092319788,271,0.428226673850531,91,5.27733232482933,413,0,0,215,3,3
176550,2000,"PNA","West Bank",35.028628,32.310367,1,1,1,"2000-10-04","2000-10-04",0,1,0,0,1,2401.7239153161,3757.07242073262,0,4104,3,1139,0.0852846963202865,204,0.481096707269444,6,14.9332061147998,413,3,3,215,6,6
178862,2000,"PNA","Gaza Strip",34.243439,31.296999,1,1,1,"2000-10-16","2000-10-16",0,1,0,0,1,2347.1682435993,3627.52831037299,0,4116,12,931,3.71678425497976,250,8.16085818789043,166,36.9816144990905,419,0,0,216,9,-9
176551,2000,"PNA","Gaza Strip",34.544839,31.5582,1,1,1,"2000-10-17","2000-10-17",0,1,0,0,1,2371.0974638397,3662.62011943058,0,4117,1,873,2.07155463026993,361,8.34208998249005,34,2.71089422166006,420,0,0,216,8,-8
178863,2000,"PNA","West Bank",35.297436,32.219864,1,1,1,"2000-10-19","2000-10-19",0,1,1,0,2,2429.71954286464,3751.87343717008,0,4119,2,223,0.126801007690574,87,1.75338957331041,167,9.13967677195978,422,0,0,216,6,-6
178919,2000,"PIJ","Southern district",34.399444,31.374167,1,1,1,"2000-10-26","2000-10-26",0,1,0,0,1,2360.79189275055,3639.07901448139,0,4126,7,1462,4.77677949914005,249,9.86682204316958,165,12.5241442702504,424,5,5,216,1,1
178923,2000,"AMB","Jerusalem district",35.216667,31.783333,1,1,1,"2000-10-30","2000-10-30",1,0,0,0,1,2431.60654043795,3700.65370987398,0,4130,4,1144,0.168595837270004,134,6.97210162072997,20,5.26185808237005,424,9,9,217,2,2
178864,2000,"PNA","West Bank",35.195547,31.902561,1,1,1,"2000-10-31","2000-10-31",0,0,0,1,1,2426.91702760558,3713.82746308735,0,4131,1,622,0.101340092319788,271,0.429785749389794,91,5.27577324929007,424,10,10,217,3,3
178865,2000,"PNA","West Bank",35.166442,31.692742,1,1,1,"2000-10-31","2000-10-31",0,1,0,0,1,2428.71617777084,3689.39375950708,0,4131,0,17,0.827044269910402,9,0.462197799829482,107,1.50948582238971,424,10,10,217,3,3
178874,2000,"Fatah","West Bank",35.166442,31.692742,1,1,1,"2000-11-01","2000-11-01",2,0,0,0,2,2428.7160239719,3689.39360570814,0,4132,1,17,0.827044269910402,9,0.46250539770972,107,1.50948582238971,424,11,11,217,4,4
178866,2000,"PNA","West Bank",35.166442,31.692742,1,1,1,"2000-11-01","2000-11-01",0,1,0,2,3,2428.7182158949,3689.39579763113,0,4132,0,17,0.827044269920407,9,0.458121551720069,107,1.50948582239971,424,11,11,217,4,4
176560,2000,"PNA","West Bank",35.460325,31.857142,1,1,1,"2000-11-01","2000-11-01",1,0,0,0,1,2453.65710341389,3713.69338367054,0,4132,0,681,0.610566604210362,306,0.21175792699978,162,11.1995723546097,424,11,11,217,4,4
178878,2000,"Fatah","West Bank",35.166442,31.692742,1,1,1,"2000-11-02","2000-11-02",0,0,0,0,0,2428.71720728319,3689.39478901942,0,4133,1,17,0.827044269920407,9,0.460138775139967,107,1.50948582239971,424,12,12,217,5,5
178879,2000,"Fatah","West Bank",35.216667,31.7,1,1,1,"2000-11-09","2000-11-09",0,1,2,0,3,2433.44489313985,3691.16426727209,0,4140,7,28,0.509330189649972,320,0.508948111220434,40,4.1471630189003,424,19,19,218,6,-6
178880,2000,"Fatah","West Bank",35.093796,31.529349,1,1,1,"2000-11-10","2000-11-10",0,1,0,0,1,2425.21361656142,3669.42838082095,0,4141,1,228,0.274565375359998,360,0.818432111810125,102,1.82096974108981,424,20,20,218,5,-5
178872,2000,"Fatah","West Bank",35.203762,31.704874,1,1,1,"2000-11-10","2000-11-10",2,0,0,0,2,2432.08327694671,3691.47825303451,0,4141,0,1387,0.0460760407499947,320,1.47013510885972,40,2.47156106334023,424,20,20,218,5,-5
178881,2000,"Fatah","West Bank",35.195547,31.902561,1,1,1,"2000-11-11","2000-11-11",0,2,0,0,2,2426.91850738413,3713.8289428659,0,4142,1,622,0.101340092319788,271,0.426826192290264,91,5.2787328063896,424,21,21,218,4,-4
176583,2000,"PNA","West Bank",34.970631,32.189664,1,1,1,"2000-11-13","2000-11-13",0,1,0,0,1,2398.78558602056,3742.25918715124,0,4144,2,674,0.0394303506800497,177,0.257208416559934,6,2.85388063398022,424,23,23,218,2,-2
178920,2000,"PIJ","West Bank",35.195547,31.902561,1,1,2,"2000-11-13","2000-11-13",2,0,1,0,3,2426.91694091862,3713.82737640039,0,4144,0,622,0.101340092319788,271,0.4299591233098,91,5.27559987537006,424,23,23,218,2,-2
176584,2000,"PNA","West Bank",35.028628,32.310367,1,1,1,"2000-11-15","2000-11-15",0,1,1,0,2,2401.72241060399,3757.07091602051,0,4146,2,1139,0.088294120540013,204,0.478087283049717,6,14.93019669058,424,25,25,218,0,0
178882,2000,"Fatah","West Bank",35.187111,31.71495,1,1,1,"2000-11-16","2000-11-16",0,3,1,0,4,2430.24013704462,3692.31162667496,0,4147,1,1056,0.0266271362797852,1,0.162324920030187,48,1.4889838518402,424,26,26,218,1,1
176614,2000,"PNA","West Bank",35.460325,31.857142,1,2,1,"2000-11-16","2000-11-17",0,2,0,0,2,2453.6555279608,3713.69180821745,1,4147,0,681,0.613717510389961,306,0.208607020820182,162,11.1995723546102,424,26,26,218,1,1
178883,2000,"Fatah","Gaza Strip",34.36,31.401389,1,1,1,"2000-11-18","2000-11-18",2,1,0,0,3,2356.37606005013,3641.46742983035,0,4149,2,926,1.71014311989984,249,3.49451560929037,166,13.8346785909002,424,28,28,218,3,3
176718,2000,"PNA","Gaza Strip",34.45,31.516667,1,1,1,"2000-11-20","2000-11-20",0,1,0,0,1,2362.73768124562,3656.18744777897,0,4151,2,1663,0.570205731929946,247,0.758655760389956,165,6.53007752240001,424,30,30,218,5,5
178884,2000,"Fatah","Gaza Strip",34.288056,31.308333,1,1,2,"2000-11-22","2000-11-22",0,4,0,0,4,2351.28815666565,3629.60692969995,0,4153,2,1946,1.78149626279992,250,2.40975069547994,166,30.7830821057801,425,29,-29,219,5,-5
178924,2000,"Hamas","West Bank",35.26362,32.219919,1,1,1,"2000-11-23","2000-11-23",0,1,0,0,1,2426.44661211001,3751.2340483053,0,4154,1,361,0.220123705900278,82,0.271528931600187,167,7.67398691640983,425,28,-28,219,4,-4
